Time-E4,X-E4,Time-Moto,X-Moto,Y-Moto,Z-Moto,Y,Z,,Time,X-E4,X-Moto
14:19.874,0.09375,,,,,0.8125,0.578125,,13:56.08,0.234375,-0.0013043836
14:19.875,0.0625,,,,,0.8125,0.546875,,13:56.09,0.234375,-0.0013043836
14:19.876,0.09375,,,,,0.8125,0.578125,,13:56.10,0.234375,-0.0013043836
14:19.878,0.09375,,,,,0.796875,0.578125,,13:56.11,0.234375,-0.0013043836
14:19.879,0.09375,,,,,0.8125,0.546875,,13:56.12,0.234375,-0.0013043836
14:20.062,0.09375,,,,,0.796875,0.578125,,13:56.13,0.234375,-0.0013043836
14:20.063,0.078125,,,,,0.796875,0.5625,,13:56.14,0.234375,-0.0013043836
14:20.063,0.078125,,,,,0.8125,0.5625,,13:56.15,0.234375,-0.0013043836
14:20.063,0.078125,,,,,0.828125,0.5625,,13:56.16,0.234375,-0.0013043836
14:20.063,0.09375,,,,,0.8125,0.578125,,13:56.17,0.234375,-0.0013043836
14:20.064,0.078125,,,,,0.796875,0.5625,,13:56.18,0.234375,-0.0013043836
14:20.218,0.09375,,,,,0.8125,0.5625,,13:56.19,0.234375,-0.0013043836
14:20.220,0.109375,,,,,0.828125,0.5625,,13:56.20,0.234375,-0.0013043836
14:20.221,0.09375,,,,,0.796875,0.5625,,13:56.21,0.234375,-0.0013043836
14:20.223,0.09375,,,,,0.78125,0.5625,,13:56.22,0.234375,-0.0013043836
14:20.234,0.125,,,,,0.78125,0.578125,,13:56.23,0.234375,-0.0013043836
14:20.236,0.09375,,,,,0.796875,0.578125,,13:56.24,0.234375,-0.0013043836
14:20.412,0.046875,,,,,0.78125,0.5625,,13:56.25,0.234375,-0.0013043836
14:20.412,0.109375,,,,,0.796875,0.578125,,13:56.26,0.234375,-0.0013043836
14:20.412,0.171875,,,,,0.828125,0.609375,,13:56.27,0.234375,-0.0013043836
14:20.413,0.0625,,,,,0.796875,0.5625,,13:56.28,0.234375,-0.0013043836
14:20.413,0.09375,,,,,0.84375,0.5625,,13:56.29,0.234375,-0.0013043836
14:20.413,0.109375,,,,,0.8125,0.578125,,13:56.30,0.234375,-0.0013043836
14:20.620,0.109375,,,,,0.828125,0.5625,,13:56.31,0.234375,-0.0013043836
14:20.621,0.09375,,,,,0.828125,0.5625,,13:56.32,0.234375,-0.0013043836
14:20.621,0.046875,,,,,0.8125,0.546875,,13:56.33,0.234375,-0.0013043836
14:20.622,0.078125,,,,,0.828125,0.5625,,13:56.34,0.234375,-0.0013043836
14:20.623,0.09375,,,,,0.765625,0.578125,,13:56.35,0.234375,-0.0013043836
14:20.624,0.078125,,,,,0.765625,0.5625,,13:56.36,0.234375,-0.0013043836
14:20.865,0.09375,,,,,0.796875,0.546875,,13:56.37,0.234375,-0.0013043836
14:20.866,0.109375,,,,,0.828125,0.546875,,13:56.38,0.234375,-0.0013043836
14:20.868,0.125,,,,,0.796875,0.578125,,13:56.39,0.234375,-0.0013043836
14:20.869,0.125,,,,,0.8125,0.578125,,13:56.40,0.234375,-0.0013043836
14:20.871,0.25,,,,,0.84375,0.59375,,13:56.41,0.234375,-0.0013043836
14:20.872,0.328125,,,,,0.8125,0.578125,,13:56.42,0.234375,-0.0013043836
14:20.962,0.125,,,,,0.8125,0.546875,,13:56.43,0.234375,-0.0013043836
14:20.962,0.09375,,,,,0.796875,0.5625,,13:56.44,0.234375,-0.0013043836
14:20.962,0.171875,,,,,0.796875,0.59375,,13:56.45,0.234375,-0.0013043836
14:20.962,0.15625,,,,,0.78125,0.5625,,13:56.46,0.234375,-0.0013043836
14:20.963,0.125,,,,,0.78125,0.578125,,13:56.47,0.234375,-0.0013043836
14:20.963,0.09375,,,,,0.78125,0.5625,,13:56.48,0.234375,-0.0013043836
14:21.165,0.09375,,,,,0.78125,0.5625,,13:56.49,0.234375,-0.0013043836
14:21.167,0.140625,,,,,0.78125,0.59375,,13:56.50,0.234375,-0.0013043836
14:21.168,0.125,,,,,0.8125,0.59375,,13:56.51,0.234375,-0.0013043836
14:21.173,0.0625,,,,,0.796875,0.59375,,13:56.52,0.234375,-0.0013043836
14:21.175,0.078125,,,,,0.75,0.578125,,13:56.53,0.234375,-0.0013043836
14:21.176,0.140625,,,,,0.78125,0.625,,13:56.54,0.234375,-0.0013043836
14:21.362,0.125,,,,,0.796875,0.609375,,13:56.55,0.234375,-0.0013043836
14:21.362,0.0625,,,,,0.765625,0.59375,,13:56.56,0.234375,-0.0013043836
14:21.362,0.0625,,,,,0.765625,0.59375,,13:56.57,0.234375,-0.0013043836
14:21.363,0.140625,,,,,0.796875,0.640625,,13:56.58,0.234375,-0.0013043836
14:21.363,0.15625,,,,,0.796875,0.640625,,13:56.59,0.234375,-0.0013043836
14:21.363,0.140625,,,,,0.71875,0.609375,,13:56.60,0.234375,-0.0013043836
14:21.564,0.125,,,,,0.734375,0.609375,,13:56.61,0.234375,-0.0013043836
14:21.566,0.125,,,,,0.703125,0.609375,,13:56.62,0.25,-0.0013043836
14:21.567,0.140625,,,,,0.71875,0.625,,13:56.63,0.25,-0.0013043836
14:21.569,0.1875,,,,,0.71875,0.625,,13:56.64,0.25,-0.0013043836
14:21.570,0.15625,,,,,0.734375,0.640625,,13:56.65,0.25,-0.0013043836
14:21.586,0.140625,,,,,0.734375,0.640625,,13:56.66,0.25,-0.0013043836
14:21.712,0.140625,,,,,0.734375,0.640625,,13:56.67,0.25,-0.0013043836
14:21.712,0.15625,,,,,0.734375,0.640625,,13:56.68,0.25,-0.0013043836
14:21.712,0.171875,,,,,0.734375,0.65625,,13:56.69,0.25,-0.0013043836
14:21.712,0.15625,,,,,0.734375,0.640625,,13:56.70,0.25,-0.0013043836
14:21.713,0.140625,,,,,0.734375,0.640625,,13:56.71,0.25,-0.0013043836
14:21.713,0.15625,,,,,0.75,0.640625,,13:56.72,0.25,-0.0013043836
14:21.919,0.15625,,,,,0.734375,0.640625,,13:56.73,0.25,-0.0013043836
14:21.921,0.140625,,,,,0.71875,0.640625,,13:56.74,0.25,-0.0013043836
14:21.922,0.125,,,,,0.75,0.65625,,13:56.75,0.25,-0.0013043836
14:21.939,0.140625,,,,,0.734375,0.640625,,13:56.76,0.25,-0.0013043836
14:21.941,0.15625,,,,,0.734375,0.640625,,13:56.77,0.25,-0.0013043836
14:21.942,0.140625,,,,,0.734375,0.640625,,13:56.78,0.25,-0.0013043836
14:22.114,0.125,,,,,0.734375,0.640625,,13:56.79,0.25,-0.0013043836
14:22.114,0.140625,,,,,0.734375,0.640625,,13:56.80,0.25,-0.0013043836
14:22.114,0.15625,,,,,0.734375,0.640625,,13:56.81,0.25,-0.0013043836
14:22.115,0.140625,,,,,0.734375,0.640625,,13:56.82,0.25,-0.0013043836
14:22.115,0.125,,,,,0.75,0.640625,,13:56.83,0.25,-0.0013043836
14:22.116,0.140625,,,,,0.75,0.640625,,13:56.84,0.25,-0.0013043836
,,,,,,,,,13:56.85,0.25,-0.0013043836
,,,,,,,,,13:56.86,0.25,-0.0013043836
,,,,,,,,,13:56.87,0.234375,-0.0013043836
,,,,,,,,,13:56.88,0.234375,-0.0013043836
,,,,,,,,,13:56.89,0.234375,-0.0013043836
,,,,,,,,,13:56.90,0.234375,-0.0013043836
,,,,,,,,,13:56.91,0.234375,-0.0013043836
,,,,,,,,,13:56.92,0.234375,-0.0013043836
,,,,,,,,,13:56.93,0.234375,-0.0013043836
,,,,,,,,,13:56.94,0.234375,-0.0013043836
,,,,,,,,,13:56.95,0.234375,-0.0013043836
,,,,,,,,,13:56.96,0.234375,-0.0013043836
,,,,,,,,,13:56.97,0.234375,-0.0013043836
,,,,,,,,,13:56.98,0.234375,-0.0013043836
,,,,,,,,,13:56.99,0.234375,-0.0013043836
,,,,,,,,,13:57.00,0.234375,-0.0013043836
,,,,,,,,,13:57.01,0.234375,-0.0013043836
,,,,,,,,,13:57.02,0.234375,-0.0013043836
,,,,,,,,,13:57.03,0.234375,-0.0013043836
,,,,,,,,,13:57.04,0.234375,-0.0013043836
,,,,,,,,,13:57.05,0.234375,-0.0013043836
,,,,,,,,,13:57.06,0.234375,-0.0013043836
,,,,,,,,,13:57.07,0.234375,-0.0013043836
,,,,,,,,,13:57.08,0.234375,-0.0013043836
,,,,,,,,,13:57.09,0.234375,-0.0013043836
,,,,,,,,,13:57.10,0.234375,-0.0013043836
,,,,,,,,,13:57.11,0.234375,-0.0013043836
,,,,,,,,,13:57.12,0.234375,-0.0013043836
,,,,,,,,,13:57.13,0.234375,-0.0013043836
,,,,,,,,,13:57.14,0.234375,-0.0013043836
,,,,,,,,,13:57.15,0.234375,-0.0013043836
,,,,,,,,,13:57.16,0.234375,-0.0013043836
,,,,,,,,,13:57.17,0.234375,-0.0013043836
,,,,,,,,,13:57.18,0.25,-0.0013043836
,,,,,,,,,13:57.19,0.25,-0.0013043836
,,,,,,,,,13:57.20,0.25,-0.0013043836
,,,,,,,,,13:57.21,0.25,-0.0013043836
,,,,,,,,,13:57.22,0.25,-0.0013043836
,,,,,,,,,13:57.23,0.25,-0.0013043836
,,,,,,,,,13:57.24,0.25,-0.0013043836
,,,,,,,,,13:57.25,0.25,-0.0013043836
,,,,,,,,,13:57.26,0.25,-0.0013043836
,,,,,,,,,13:57.27,0.25,-0.0013043836
,,,,,,,,,13:57.28,0.25,-0.0013043836
,,,,,,,,,13:57.29,0.25,-0.0013043836
,,,,,,,,,13:57.30,0.25,-0.0013043836
,,,,,,,,,13:57.31,0.25,-0.0013043836
,,,,,,,,,13:57.32,0.25,-0.0013043836
,,,,,,,,,13:57.33,0.25,-0.0013043836
,,,,,,,,,13:57.34,0.25,-0.0013043836
,,,,,,,,,13:57.35,0.25,-0.0013043836
,,,,,,,,,13:57.36,0.25,-0.0013043836
,,,,,,,,,13:57.37,0.234375,-0.0013043836
,,,,,,,,,13:57.38,0.234375,-0.0013043836
,,,,,,,,,13:57.39,0.234375,-0.0013043836
,,,,,,,,,13:57.40,0.234375,-0.0013043836
,,,,,,,,,13:57.41,0.234375,-0.0013043836
,,,,,,,,,13:57.42,0.234375,-0.0013043836
,,,,,,,,,13:57.43,0.234375,-0.0013043836
,,,,,,,,,13:57.44,0.234375,-0.0013043836
,,,,,,,,,13:57.45,0.234375,-0.0013043836
,,,,,,,,,13:57.46,0.234375,-0.0013043836
,,,,,,,,,13:57.47,0.234375,-0.0013043836
,,,,,,,,,13:57.48,0.234375,-0.0013043836
,,,,,,,,,13:57.49,0.234375,-0.0013043836
,,,,,,,,,13:57.50,0.234375,-0.0013043836
,,,,,,,,,13:57.51,0.234375,-0.0013043836
,,,,,,,,,13:57.52,0.234375,-0.0013043836
,,,,,,,,,13:57.53,0.234375,-0.0013043836
,,,,,,,,,13:57.54,0.234375,-0.0013043836
,,,,,,,,,13:57.55,0.234375,-0.0013043836
,,,,,,,,,13:57.56,0.234375,-0.0013043836
,,,,,,,,,13:57.57,0.234375,-0.0013043836
,,,,,,,,,13:57.58,0.25,-0.0013043836
,,,,,,,,,13:57.59,0.25,-0.0013043836
,,,,,,,,,13:57.60,0.25,-0.0013043836
,,,,,,,,,13:57.61,0.25,-0.0013043836
,,,,,,,,,13:57.62,0.25,-0.0013043836
,,,,,,,,,13:57.63,0.25,-0.0013043836
,,,,,,,,,13:57.64,0.25,-0.0013043836
,,,,,,,,,13:57.65,0.25,-0.0013043836
,,,,,,,,,13:57.66,0.25,-0.0013043836
,,,,,,,,,13:57.67,0.25,-0.0013043836
,,,,,,,,,13:57.68,0.25,-0.0013043836
,,,,,,,,,13:57.69,0.25,-0.0013043836
,,,,,,,,,13:57.70,0.25,-0.0013043836
,,,,,,,,,13:57.71,0.25,-0.0013043836
,,,,,,,,,13:57.72,0.234375,-0.0013043836
,,,,,,,,,13:57.73,0.234375,-0.0013043836
,,,,,,,,,13:57.74,0.234375,-0.0013043836
,,,,,,,,,13:57.75,0.234375,-0.0013043836
,,,,,,,,,13:57.76,0.234375,-0.0013043836
,,,,,,,,,13:57.77,0.234375,-0.0013043836
,,,,,,,,,13:57.78,0.234375,-0.0013043836
,,,,,,,,,13:57.79,0.234375,-0.0013043836
,,,,,,,,,13:57.80,0.234375,-0.0013043836
,,,,,,,,,13:57.81,0.234375,-0.0013043836
,,,,,,,,,13:57.82,0.234375,-0.0013043836
,,,,,,,,,13:57.83,0.234375,-0.0013043836
,,,,,,,,,13:57.84,0.234375,-0.0013043836
,,,,,,,,,13:57.85,0.234375,-0.0013043836
,,,,,,,,,13:57.86,0.234375,-0.0013043836
,,,,,,,,,13:57.87,0.234375,-0.0013043836
,,,,,,,,,13:57.88,0.234375,-0.0013043836
,,,,,,,,,13:57.89,0.234375,-0.0013043836
,,,,,,,,,13:57.90,0.234375,-0.0013043836
,,,,,,,,,13:57.91,0.234375,-0.0013043836
,,,,,,,,,13:57.92,0.234375,-0.0013043836
,,,,,,,,,13:57.93,0.234375,-0.0013043836
,,,,,,,,,13:57.94,0.234375,-0.0013043836
,,,,,,,,,13:57.95,0.234375,-0.0013043836
,,,,,,,,,13:57.96,0.234375,-0.0013043836
,,,,,,,,,13:57.97,0.234375,-0.0013043836
,,,,,,,,,13:57.98,0.234375,-0.0013043836
,,,,,,,,,13:57.99,0.234375,-0.0013043836
,,,,,,,,,13:58.00,0.234375,-0.0013043836
,,,,,,,,,13:58.01,0.234375,-0.0013043836
,,,,,,,,,13:58.02,0.234375,-0.0013043836
,,,,,,,,,13:58.03,0.234375,-0.0013043836
,,,,,,,,,13:58.04,0.234375,-0.0013043836
,,,,,,,,,13:58.05,0.234375,-0.0013043836
,,,,,,,,,13:58.06,0.234375,-0.0013043836
,,,,,,,,,13:58.07,0.234375,-0.0013043836
,,,,,,,,,13:58.08,0.234375,-0.0013043836
,,,,,,,,,13:58.09,0.234375,-0.0013043836
,,,,,,,,,13:58.10,0.234375,-0.0013043836
,,,,,,,,,13:58.11,0.234375,-0.0013043836
,,,,,,,,,13:58.12,0.234375,-0.0013043836
,,,,,,,,,13:58.13,0.234375,-0.0013043836
,,,,,,,,,13:58.14,0.234375,-0.0013043836
,,,,,,,,,13:58.15,0.234375,-0.0013043836
,,,,,,,,,13:58.16,0.234375,-0.0013043836
,,,,,,,,,13:58.17,0.234375,-0.0013043836
,,,,,,,,,13:58.18,0.234375,-0.0013043836
,,,,,,,,,13:58.19,0.234375,-0.0013043836
,,,,,,,,,13:58.20,0.234375,-0.0013043836
,,,,,,,,,13:58.21,0.234375,-0.0013043836
,,,,,,,,,13:58.22,0.234375,-0.0013043836
,,,,,,,,,13:58.23,0.234375,-0.0013043836
,,,,,,,,,13:58.24,0.234375,-0.0013043836
,,,,,,,,,13:58.25,0.234375,-0.0013043836
,,,,,,,,,13:58.26,0.234375,-0.0013043836
,,,,,,,,,13:58.27,0.234375,-0.0013043836
,,,,,,,,,13:58.28,0.234375,-0.0013043836
,,,,,,,,,13:58.29,0.234375,-0.0013043836
,,,,,,,,,13:58.30,0.234375,-0.0013043836
,,,,,,,,,13:58.31,0.234375,-0.0013043836
,,,,,,,,,13:58.32,0.21875,-0.0013043836
,,,,,,,,,13:58.33,0.21875,-0.0013043836
,,,,,,,,,13:58.34,0.21875,-0.0013043836
,,,,,,,,,13:58.35,0.21875,-0.0013043836
,,,,,,,,,13:58.36,0.21875,-0.0013043836
,,,,,,,,,13:58.37,0.21875,-0.0013043836
,,,,,,,,,13:58.38,0.21875,-0.0013043836
,,,,,,,,,13:58.39,0.21875,-0.0013043836
,,,,,,,,,13:58.40,0.21875,-0.0013043836
,,,,,,,,,13:58.41,0.21875,-0.0013043836
,,,,,,,,,13:58.42,0.21875,-0.0013043836
,,,,,,,,,13:58.43,0.21875,-0.0013043836
,,,,,,,,,13:58.44,0.21875,-0.0013043836
,,,,,,,,,13:58.45,0.21875,-0.0013043836
,,,,,,,,,13:58.46,0.21875,-0.0013043836
,,,,,,,,,13:58.47,0.234375,-0.0013043836
,,,,,,,,,13:58.48,0.234375,-0.0013043836
,,,,,,,,,13:58.49,0.234375,-0.0013043836
,,,,,,,,,13:58.50,0.234375,-0.0013043836
,,,,,,,,,13:58.51,0.234375,-0.0013043836
,,,,,,,,,13:58.52,0.234375,-0.0013043836
,,,,,,,,,13:58.53,0.234375,-0.0013043836
,,,,,,,,,13:58.54,0.234375,-0.0013043836
,,,,,,,,,13:58.55,0.234375,-0.0013043836
,,,,,,,,,13:58.56,0.234375,-0.0013043836
,,,,,,,,,13:58.57,0.234375,-0.0013043836
,,,,,,,,,13:58.58,0.234375,-0.0013043836
,,,,,,,,,13:58.59,0.234375,-0.0013043836
,,,,,,,,,13:58.60,0.234375,-0.0013043836
,,,,,,,,,13:58.61,0.234375,-0.0013043836
,,,,,,,,,13:58.62,0.234375,-0.0013043836
,,,,,,,,,13:58.63,0.234375,-0.0013043836
,,,,,,,,,13:58.64,0.234375,-0.0013043836
,,,,,,,,,13:58.65,0.234375,-0.0013043836
,,,,,,,,,13:58.66,0.234375,-0.0013043836
,,,,,,,,,13:58.67,0.234375,-0.0013043836
,,,,,,,,,13:58.68,0.234375,-0.0013043836
,,,,,,,,,13:58.69,0.234375,-0.0013043836
,,,,,,,,,13:58.70,0.234375,-0.0013043836
,,,,,,,,,13:58.71,0.234375,-0.0013043836
,,,,,,,,,13:58.72,0.234375,-0.0013043836
,,,,,,,,,13:58.73,0.234375,-0.0013043836
,,,,,,,,,13:58.74,0.234375,-0.0013043836
,,,,,,,,,13:58.75,0.234375,-0.0013043836
,,,,,,,,,13:58.76,0.234375,-0.0013043836
,,,,,,,,,13:58.77,0.234375,-0.0013043836
,,,,,,,,,13:58.78,0.234375,-0.0013043836
,,,,,,,,,13:58.79,0.234375,-0.0013043836
,,,,,,,,,13:58.80,0.234375,-0.0013043836
,,,,,,,,,13:58.81,0.234375,-0.0013043836
,,,,,,,,,13:58.82,0.234375,-0.0013043836
,,,,,,,,,13:58.83,0.234375,-0.0013043836
,,,,,,,,,13:58.84,0.234375,-0.0013043836
,,,,,,,,,13:58.85,0.234375,-0.0013043836
,,,,,,,,,13:58.86,0.234375,-0.0013043836
,,,,,,,,,13:58.87,0.234375,-0.0013043836
,,,,,,,,,13:58.88,0.234375,-0.0013043836
,,,,,,,,,13:58.89,0.234375,-0.0013043836
,,,,,,,,,13:58.90,0.234375,-0.0013043836
,,,,,,,,,13:58.91,0.234375,-0.0013043836
,,,,,,,,,13:58.92,0.234375,-0.0013043836
,,,,,,,,,13:58.93,0.234375,-0.0013043836
,,,,,,,,,13:58.94,0.234375,-0.0013043836
,,,,,,,,,13:58.95,0.234375,-0.0013043836
,,,,,,,,,13:58.96,0.234375,-0.0013043836
,,,,,,,,,13:58.97,0.234375,-0.0013043836
,,,,,,,,,13:58.98,0.234375,-0.0013043836
,,,,,,,,,13:58.99,0.234375,-0.0013043836
,,,,,,,,,13:59.00,0.234375,-0.0013043836
,,,,,,,,,13:59.01,0.234375,-0.0013043836
,,,,,,,,,13:59.02,0.234375,-0.0013043836
,,,,,,,,,13:59.03,0.234375,-0.0013043836
,,,,,,,,,13:59.04,0.234375,-0.0013043836
,,,,,,,,,13:59.05,0.234375,-0.0013043836
,,,,,,,,,13:59.06,0.234375,-0.0013043836
,,,,,,,,,13:59.07,0.234375,-0.0013043836
,,,,,,,,,13:59.08,0.234375,-0.0013043836
,,,,,,,,,13:59.09,0.234375,-0.0013043836
,,,,,,,,,13:59.10,0.234375,-0.0013043836
,,,,,,,,,13:59.11,0.234375,-0.0013043836
,,,,,,,,,13:59.12,0.234375,-0.0013043836
,,,,,,,,,13:59.13,0.234375,-0.0013043836
,,,,,,,,,13:59.14,0.234375,-0.0013043836
,,,,,,,,,13:59.15,0.234375,-0.0013043836
,,,,,,,,,13:59.16,0.234375,-0.0013043836
,,,,,,,,,13:59.17,0.234375,-0.0013043836
,,,,,,,,,13:59.18,0.234375,-0.0013043836
,,,,,,,,,13:59.19,0.234375,-0.0013043836
,,,,,,,,,13:59.20,0.234375,-0.0013043836
,,,,,,,,,13:59.21,0.234375,-0.0013043836
,,,,,,,,,13:59.22,0.234375,-0.0013043836
,,,,,,,,,13:59.23,0.234375,-0.0013043836
,,,,,,,,,13:59.24,0.234375,-0.0013043836
,,,,,,,,,13:59.25,0.234375,-0.0013043836
,,,,,,,,,13:59.26,0.234375,-0.0013043836
,,,,,,,,,13:59.27,0.234375,-0.0013043836
,,,,,,,,,13:59.28,0.234375,-0.0013043836
,,,,,,,,,13:59.29,0.21875,-0.0013043836
,,,,,,,,,13:59.30,0.21875,-0.0013043836
,,,,,,,,,13:59.31,0.21875,-0.0013043836
,,,,,,,,,13:59.32,0.21875,-0.0013043836
,,,,,,,,,13:59.33,0.21875,-0.0013043836
,,,,,,,,,13:59.34,0.21875,-0.0013043836
,,,,,,,,,13:59.35,0.21875,-0.0013043836
,,,,,,,,,13:59.36,0.21875,-0.0013043836
,,,,,,,,,13:59.37,0.21875,-0.0013043836
,,,,,,,,,13:59.38,0.21875,-0.0013043836
,,,,,,,,,13:59.39,0.21875,-0.0013043836
,,,,,,,,,13:59.40,0.21875,-0.0013043836
,,,,,,,,,13:59.41,0.21875,-0.0013043836
,,,,,,,,,13:59.42,0.234375,-0.0013043836
,,,,,,,,,13:59.43,0.234375,-0.0013043836
,,,,,,,,,13:59.44,0.234375,-0.0013043836
,,,,,,,,,13:59.45,0.234375,-0.0013043836
,,,,,,,,,13:59.46,0.234375,-0.0013043836
,,,,,,,,,13:59.47,0.234375,-0.0013043836
,,,,,,,,,13:59.48,0.234375,-0.0013043836
,,,,,,,,,13:59.49,0.234375,-0.0013043836
,,,,,,,,,13:59.50,0.234375,-0.0013043836
,,,,,,,,,13:59.51,0.234375,-0.0013043836
,,,,,,,,,13:59.52,0.234375,-0.0013043836
,,,,,,,,,13:59.53,0.234375,-0.0013043836
,,,,,,,,,13:59.54,0.234375,-0.0013043836
,,,,,,,,,13:59.55,0.234375,-0.0013043836
,,,,,,,,,13:59.56,0.234375,-0.0013043836
,,,,,,,,,13:59.57,0.234375,-0.0013043836
,,,,,,,,,13:59.58,0.234375,-0.0013043836
,,,,,,,,,13:59.59,0.234375,-0.0013043836
,,,,,,,,,13:59.60,0.234375,-0.0013043836
,,,,,,,,,13:59.61,0.234375,-0.0013043836
,,,,,,,,,13:59.62,0.25,-0.0013043836
,,,,,,,,,13:59.63,0.234375,-0.0013043836
,,,,,,,,,13:59.64,0.234375,-0.0013043836
,,,,,,,,,13:59.65,0.234375,-0.0013043836
,,,,,,,,,13:59.66,0.234375,-0.0013043836
,,,,,,,,,13:59.67,0.234375,-0.0013043836
,,,,,,,,,13:59.68,0.234375,-0.0013043836
,,,,,,,,,13:59.69,0.234375,-0.0013043836
,,,,,,,,,13:59.70,0.234375,-0.0013043836
,,,,,,,,,13:59.71,0.234375,-0.0013043836
,,,,,,,,,13:59.72,0.234375,-0.0013043836
,,,,,,,,,13:59.73,0.234375,-0.0013043836
,,,,,,,,,13:59.74,0.234375,-0.0013043836
,,,,,,,,,13:59.75,0.234375,-0.0013043836
,,,,,,,,,13:59.76,0.234375,-0.0013043836
,,,,,,,,,13:59.77,0.234375,-0.0013043836
,,,,,,,,,13:59.78,0.234375,-0.0013043836
,,,,,,,,,13:59.79,0.234375,-0.0013043836
,,,,,,,,,13:59.80,0.234375,-0.0013043836
,,,,,,,,,13:59.81,0.234375,-0.0013043836
,,,,,,,,,13:59.82,0.3125,-0.0013043836
,,,,,,,,,13:59.83,0.3125,-0.0013043836
,,,,,,,,,13:59.84,0.5625,-0.0013043836
,,,,,,,,,13:59.85,0.5625,-0.0013043836
,,,,,,,,,13:59.86,0.5625,-0.0013043836
,,,,,,,,,13:59.87,0.5625,-0.0013043836
,,,,,,,,,13:59.88,0.5625,-0.0013043836
,,,,,,,,,13:59.89,0.5625,-0.0013043836
,,,,,,,,,13:59.90,0.5625,-0.0013043836
,,,,,,,,,13:59.91,0.5625,-0.0013043836
,,,,,,,,,13:59.92,0.5625,-0.0013043836
,,,,,,,,,13:59.93,0.5625,-0.0013043836
,,,,,,,,,13:59.94,0.5625,-0.0013043836
,,,,,,,,,13:59.95,0.5625,-0.0013043836
,,,,,,,,,13:59.96,0.5625,-0.0013043836
,,,,,,,,,13:59.97,0.625,-0.0013043836
,,,,,,,,,13:59.98,0.75,-0.0013043836
,,,,,,,,,13:59.99,1.265625,-0.0013043836
,,,,,,,,,14:00.00,1.265625,-0.0013043836
,,,,,,,,,14:00.01,1.265625,-0.0013043836
,,,,,,,,,14:00.02,1.265625,-0.0013043836
,,,,,,,,,14:00.03,1.265625,-0.0013043836
,,,,,,,,,14:00.04,1.265625,-0.0013043836
,,,,,,,,,14:00.05,1.265625,-0.0013043836
,,,,,,,,,14:00.06,1.265625,-0.0013043836
,,,,,,,,,14:00.07,1.265625,-0.0013043836
,,,,,,,,,14:00.08,1.265625,-0.0013043836
,,,,,,,,,14:00.09,1.265625,-0.0013043836
,,,,,,,,,14:00.10,1.265625,-0.0013043836
,,,,,,,,,14:00.11,1.265625,-0.0013043836
,,,,,,,,,14:00.12,1.265625,-0.0013043836
,,,,,,,,,14:00.13,1.265625,-0.0013043836
,,,,,,,,,14:00.14,1.265625,-0.0013043836
,,,,,,,,,14:00.15,1.265625,-0.0013043836
,,,,,,,,,14:00.16,1.265625,-0.0013043836
,,,,,,,,,14:00.17,0.671875,-0.0013043836
,,,,,,,,,14:00.18,0.671875,-0.0013043836
,,,,,,,,,14:00.19,0.671875,-0.0013043836
,,,,,,,,,14:00.20,0.671875,-0.0013043836
,,,,,,,,,14:00.21,0.671875,-0.0013043836
,,,,,,,,,14:00.22,0.671875,-0.0013043836
,,,,,,,,,14:00.23,0.671875,-0.0013043836
,,,,,,,,,14:00.24,0.671875,-0.0013043836
,,,,,,,,,14:00.25,0.671875,-0.0013043836
,,,,,,,,,14:00.26,0.671875,-0.0013043836
,,,,,,,,,14:00.27,0.671875,-0.0013043836
,,,,,,,,,14:00.28,0.671875,-0.0013043836
,,,,,,,,,14:00.29,0.671875,-0.0013043836
,,,,,,,,,14:00.30,0.671875,-0.0013043836
,,,,,,,,,14:00.31,0.671875,-0.0013043836
,,,,,,,,,14:00.32,0.671875,-0.0013043836
,,,,,,,,,14:00.33,0.671875,-0.0013043836
,,,,,,,,,14:00.34,0.671875,-0.0013043836
,,,,,,,,,14:00.35,0.671875,-0.0013043836
,,,,,,,,,14:00.36,0.671875,-0.0013043836
,,,,,,,,,14:00.37,-0.234375,-0.0013043836
,,,,,,,,,14:00.38,-0.234375,-0.0013043836
,,,,,,,,,14:00.39,-0.234375,-0.0013043836
,,,,,,,,,14:00.40,-0.234375,-0.0013043836
,,,,,,,,,14:00.41,-0.234375,-0.0013043836
,,,,,,,,,14:00.42,-0.234375,-0.0013043836
,,,,,,,,,14:00.43,-0.234375,-0.0013043836
,,,,,,,,,14:00.44,-0.234375,-0.0013043836
,,,,,,,,,14:00.45,-0.234375,-0.0013043836
,,,,,,,,,14:00.46,-0.234375,-0.0013043836
,,,,,,,,,14:00.47,-0.234375,-0.0013043836
,,,,,,,,,14:00.48,-0.234375,-0.0013043836
,,,,,,,,,14:00.49,-0.234375,-0.0013043836
,,,,,,,,,14:00.50,-0.234375,-0.0013043836
,,,,,,,,,14:00.51,-0.234375,-0.0013043836
,,,,,,,,,14:00.52,-0.234375,-0.0013043836
,,,,,,,,,14:00.53,-0.234375,-0.0013043836
,,,,,,,,,14:00.54,-0.234375,-0.0013043836
,,,,,,,,,14:00.55,-0.234375,-0.0013043836
,,,,,,,,,14:00.56,-0.234375,-0.0013043836
,,,,,,,,,14:00.57,0.15625,-0.0013043836
,,,,,,,,,14:00.58,0.15625,-1.2775656
,,,,,,,,,14:00.59,0.15625,-1.2775656
,,,,,,,,,14:00.60,0.15625,-1.2775656
